HouseHoldId,Tot_Housing_Units_ACS_10_14,Single_Unit_ACS_10_14,MLT_U2_9_STRC_ACS_10_14,MLT_U10p_ACS_10_14,Mobile_Homes_ACS_10_14
11934,1611,869,642,100,0
11935,1965,987,887,91,0
11936,2177,1304,851,22,0
11937,2287,1861,356,70,0
11938,1439,441,328,670,0
11939,1386,691,377,318,0
11940,1171,1027,107,0,37
11941,1497,967,530,0,0
11942,1045,631,385,24,5
11943,1639,1175,450,14,0
11944,1013,784,207,22,0
11945,2610,1084,474,1052,0
11946,595,411,184,0,0
11947,1997,1372,564,45,16
11948,1874,1220,567,87,0
11949,697,50,92,555,0
11950,1217,672,543,2,0
11951,1583,987,544,52,0
11952,2449,1923,515,11,0
11953,1014,428,414,156,16
11954,2770,2004,716,50,0
11955,1379,903,424,52,0
11956,2408,1723,571,99,15
11957,1714,1077,546,91,0
11958,1286,933,339,14,0
11959,1525,882,343,300,0
11960,2098,1435,602,61,0
11961,0,0,0,0,0
11962,2524,1945,550,15,14
11963,1175,1084,91,0,0
11964,1805,1481,314,10,0
11965,1209,702,507,0,0
11966,1723,1120,595,8,0
11967,1825,1450,364,11,0
11968,2680,2074,606,0,0
11969,1666,902,757,7,0
11970,3066,2732,305,13,16
11971,1817,1087,711,19,0
11972,1757,925,789,30,13
11973,988,386,80,522,0
11974,1706,1249,437,20,0
11975,2457,2007,450,0,0
11976,1060,826,113,118,3
11977,669,468,179,16,6
11978,2404,1439,926,39,0
11979,2098,1574,511,13,0
11980,1797,1231,543,0,23
11981,715,553,154,8,0
11982,2358,1657,616,85,0
11983,1353,868,475,10,0
11984,2035,839,934,251,0
11985,3297,2296,978,10,13
11986,2370,1516,854,0,0
11987,1944,1379,557,8,0
11988,1773,875,804,94,0
11989,1002,609,352,5,36
11990,2823,1930,893,0,0
11991,74,56,13,5,0
11992,1461,799,560,97,5
11993,1172,617,458,97,0
11994,2136,1555,581,0,0
11995,1678,1233,389,56,0
11996,1043,489,405,143,6
11997,1724,1110,561,48,5
11998,2178,1470,630,78,0
11999,1537,1012,508,17,0
12000,1326,766,560,0,0
12001,2920,1079,450,1343,14
12002,1495,1097,386,12,0
12003,1998,1243,740,15,0
12004,1177,778,360,39,0
12005,672,567,86,19,0
12006,1043,889,154,0,0
12007,2746,1694,1026,26,0
12008,2364,1726,621,17,0
12009,1876,1013,731,132,0
12010,2054,1284,731,39,0
12011,1210,279,291,640,0
12012,1926,824,594,508,0
12013,506,259,89,49,109
12014,0,0,0,0,0
12015,1847,1705,116,5,21
12016,1809,1460,155,88,106
12017,1743,1204,314,60,165
12018,1611,1496,115,0,0
12019,2867,958,851,620,438
12020,789,773,8,0,8
12021,1209,951,234,24,0
12022,2059,1172,538,349,0
12023,1347,739,354,254,0
12024,1284,552,520,175,37
12025,1258,306,660,292,0
12026,1441,1384,8,9,40
12027,1780,1702,48,0,30
12028,2002,1550,134,318,0
12029,1368,1291,67,10,0
12030,1655,1569,86,0,0
12031,1506,1222,215,69,0
12032,793,708,69,0,16
12033,2051,1621,325,67,38
12034,2523,1081,1229,213,0
12035,2110,2011,78,21,0
12036,2476,966,962,426,122
12037,1827,1510,217,100,0
12038,2326,1210,982,134,0
12039,1414,1380,34,0,0
12040,1943,1755,141,47,0
12041,1783,1251,413,119,0
12042,1295,971,312,0,12
12043,2220,2140,80,0,0
12044,1934,1710,122,102,0
12045,1940,1814,110,16,0
12046,579,75,373,131,0
12047,754,150,498,95,11
12048,1120,1055,65,0,0
12049,2216,1418,301,457,40
12050,1993,1565,103,325,0
12051,1116,932,184,0,0
12052,333,219,103,11,0
12053,1362,940,355,67,0
12054,1470,580,394,496,0
12055,1864,631,1165,68,0
12056,1293,737,508,48,0
12057,1610,442,1039,129,0
12058,1186,765,373,48,0
12059,968,241,658,51,18
12060,767,530,196,41,0
12061,2025,410,785,830,0
12062,978,257,474,247,0
12063,796,456,175,165,0
12064,1532,472,692,356,0
12065,2112,344,689,1079,0
12066,1508,417,390,701,0
12067,1436,1404,32,0,0
12068,1814,1579,86,149,0
12069,2250,1819,315,62,54
12070,1835,1088,611,136,0
12071,2329,2081,54,135,59
12072,771,702,14,12,43
12073,1806,1471,174,129,32
12074,1115,830,30,226,29
12075,3366,1055,1191,1120,0
12076,1440,663,532,245,0
12077,1326,701,322,303,0
12078,1590,1364,160,51,15
12079,1427,1117,62,237,11
12080,1702,1131,445,63,63
12081,1783,1417,273,35,58
12082,2716,1483,726,373,134
12083,1447,1032,157,62,196
12084,1804,1287,114,54,349
12085,2059,1449,221,54,335
12086,2753,2042,50,59,602
12087,1511,797,338,315,61
12088,1788,803,662,296,27
12089,1886,1241,356,54,235
12090,24,4,2,3,15
12091,31,17,10,4,0
12092,1798,1396,105,29,268
12093,1614,1206,292,45,71
12094,1877,1082,446,317,32
12095,1048,806,205,7,30
12096,1990,1668,52,22,248
12097,1983,1604,53,30,288
12098,0,0,0,0,0
12099,2229,1432,549,71,177
12100,1547,838,249,347,110
12101,3837,3181,157,66,430
12102,1586,1276,41,13,256
12103,2756,2492,72,3,189
12104,3050,2292,115,16,627
12105,2755,1805,503,117,330
12106,2656,2109,142,16,386
12107,1952,1587,61,25,279
12108,2371,1585,132,0,654
12109,2087,1776,162,0,149
12110,1754,1030,622,102,0
12111,1854,1420,33,0,394
12112,1028,642,298,38,50
12113,1103,946,86,0,71
12114,3384,2723,10,5,642
12115,1070,865,19,0,186
12116,1467,877,83,289,218
12117,2190,1713,50,0,414
12118,3109,1456,379,327,947
12119,3722,2763,620,190,149
12120,2066,1713,131,0,222
12121,1860,1684,48,0,128
12122,844,444,269,90,41
12123,2813,568,1276,941,14
12124,2735,1718,623,305,89
12125,2868,1573,810,445,40
12126,1629,1469,115,28,17
12127,2916,2377,324,215,0
12128,0,0,0,0,0
12129,1901,843,41,0,1017
12130,2344,1771,142,191,240
12131,1076,983,33,13,47
12132,1932,1737,99,0,96
12133,1612,1567,45,0,0
12134,1803,1469,137,188,9
12135,1710,1468,184,0,58
12136,2782,1571,1089,122,0
12137,4259,2801,923,268,267
12138,2666,2015,317,83,251
12139,2715,2203,302,0,210
12140,699,465,204,7,23
12141,1507,299,1047,161,0
12142,1038,256,669,113,0
12143,3079,2153,580,173,173
12144,853,721,41,70,21
12145,3268,691,1255,940,382
12146,1573,678,325,101,469
12147,1935,1855,75,5,0
12148,2252,1733,168,351,0
12149,1352,1134,201,0,17
12150,2292,2102,14,176,0
12151,1699,1140,178,381,0
12152,1894,1473,403,11,7
12153,1543,969,116,458,0
12154,929,904,14,11,0
12155,2656,2315,18,280,43
12156,2846,1647,1080,104,15
12157,1100,337,763,0,0
12158,1282,646,393,243,0
12159,1351,530,418,403,0
12160,1284,281,989,14,0
12161,657,77,565,15,0
12162,2220,1568,625,19,8
12163,1329,735,586,8,0
12164,2417,1128,1228,61,0
12165,2124,406,1446,272,0
12166,1670,233,1416,21,0
12167,435,4,132,299,0
12168,1460,160,764,536,0
12169,1467,622,833,7,5
12170,1672,486,1101,85,0
12171,1405,307,1068,30,0
12172,1664,1055,560,49,0
12173,1797,673,899,220,5
12174,3336,2267,511,509,49
12175,2995,2327,246,422,0
12176,2432,1900,291,241,0
12177,2030,1866,152,12,0
12178,676,643,16,17,0
12179,2225,1320,716,189,0
12180,1188,829,291,68,0
12181,1402,790,266,346,0
12182,896,751,61,22,62
12183,2926,2061,509,341,15
12184,1358,1219,44,82,13
12185,1591,1369,35,112,75
12186,874,853,14,0,7
12187,762,635,82,33,12
12188,1921,1271,180,470,0
12189,1666,1407,251,0,8
12190,1584,1383,201,0,0
12191,1759,1571,89,75,24
12192,848,822,16,4,0
12193,1659,1197,280,182,0
12194,1262,1055,134,67,6
12195,871,740,99,5,27
12196,2563,2377,185,1,0
12197,1688,875,813,0,0
12198,932,786,140,6,0
12199,928,394,449,85,0
12200,1542,175,615,752,0
12201,2550,1866,366,81,237
12202,2783,1462,951,229,141
12203,0,0,0,0,0
12204,2438,1869,232,93,244
12205,2115,1495,175,25,420
12206,2173,1776,43,0,346
12207,2560,1889,295,34,342
12208,2620,2171,3,0,446
12209,2653,1883,60,0,710
12210,854,641,29,0,184
12211,1966,1469,9,0,488
12212,1830,1051,324,66,389
12213,2204,1360,326,140,378
12214,1098,819,13,0,266
12215,1228,789,365,18,56
12216,1643,1277,188,26,152
12217,1514,801,376,82,255
12218,1626,1104,293,127,102
12219,1657,987,185,54,431
12220,1884,1549,58,0,277
12221,2122,1663,192,3,264
12222,2101,1466,153,29,449
12223,1264,1028,107,11,118
12224,1202,1040,11,0,151
12225,2076,1495,118,4,459
12226,1208,868,98,0,242
12227,1981,1481,307,13,180
12228,1340,996,38,10,296
12229,2120,1413,81,40,586
12230,1444,858,488,98,0
12231,1314,965,293,34,22
12232,1155,654,435,59,7
12233,1828,1425,43,24,336
12234,2187,1121,521,125,390
12235,1978,876,498,331,273
12236,1685,1032,108,0,545
12237,1536,1238,143,37,118
12238,1566,1141,38,0,387
12239,729,587,15,0,127
12240,1528,941,78,0,509
12241,1590,1093,38,2,457
12242,1586,1236,191,31,128
12243,2372,1849,30,12,481
12244,1426,1004,44,11,361
12245,1230,850,163,51,166
12246,3678,2289,773,362,254
12247,1541,971,419,151,0
12248,1266,645,552,69,0
12249,1193,789,340,64,0
12250,1718,874,532,312,0
12251,1531,1294,117,0,120
12252,1180,1035,102,2,41
12253,1671,1261,66,0,344
12254,1240,1240,0,0,0
12255,1807,1763,44,0,0
12256,2192,1804,369,19,0
12257,2095,1900,140,55,0
12258,986,967,0,19,0
12259,1215,1160,11,0,44
12260,1115,1087,28,0,0
12261,1040,909,131,0,0
12262,3177,2547,541,67,22
12263,859,836,15,0,8
12264,2121,2035,86,0,0
12265,1261,902,339,11,9
12266,1498,1163,215,79,41
12267,884,752,83,49,0
12268,1655,1315,321,19,0
12269,2611,2343,240,28,0
12270,1181,977,204,0,0
12271,1663,1386,201,76,0
12272,1627,1596,24,7,0
12273,485,477,4,4,0
12274,1776,1701,66,9,0
12275,1733,1307,203,223,0
12276,478,429,40,9,0
12277,1982,1851,131,0,0
12278,1097,1036,11,50,0
12279,1465,1314,151,0,0
12280,1182,1107,75,0,0
12281,2086,1755,273,58,0
12282,1118,984,19,115,0
12283,1103,1083,8,12,0
12284,2041,2016,25,0,0
12285,952,929,18,5,0
12286,866,866,0,0,0
12287,733,733,0,0,0
12288,2048,2026,10,12,0
12289,1721,1588,133,0,0
12290,1801,1667,35,99,0
12291,1271,1271,0,0,0
12292,1576,1338,0,211,0
12293,765,723,31,0,11
12294,1305,1278,27,0,0
12295,3016,2191,338,439,48
12296,2370,2157,73,140,0
12297,1439,1415,0,24,0
12298,1016,996,20,0,0
12299,1641,1604,37,0,0
12300,2771,2300,255,216,0
12301,1322,1051,109,162,0
12302,810,673,80,57,0
12303,1111,1050,61,0,0
12304,1003,996,0,0,7
12305,1486,1381,60,26,19
12306,1326,1076,93,157,0
12307,1284,1256,0,0,28
12308,1983,1669,277,0,37
12309,1603,1560,43,0,0
12310,2026,1654,116,256,0
12311,684,662,22,0,0
12312,1000,988,12,0,0
12313,1300,1130,139,31,0
12314,1056,1013,43,0,0
12315,2183,1606,292,285,0
12316,1482,1280,117,76,9
12317,1953,1791,162,0,0
12318,1678,1151,242,285,0
12319,1870,1710,149,0,11
12320,1560,1465,36,59,0
12321,1300,1198,80,22,0
12322,1429,1169,221,39,0
12323,749,391,260,98,0
12324,2578,1996,98,484,0
12325,2733,1624,243,346,520
12326,533,471,43,0,19
12327,1298,925,261,106,6
12328,2542,1815,314,413,0
12329,2423,1659,593,152,19
12330,1553,1438,115,0,0
12331,1873,1207,536,130,0
12332,2832,2194,586,52,0
12333,1764,1499,179,86,0
12334,1448,1335,113,0,0
12335,1761,1563,182,16,0
12336,1660,1118,537,0,5
12337,1150,1096,54,0,0
12338,1608,1260,264,73,11
12339,1315,1069,225,21,0
12340,2385,1653,682,50,0
12341,2473,1668,426,379,0
12342,1591,897,399,295,0
12343,1439,1235,204,0,0
12344,1838,1528,200,110,0
12345,1002,977,22,3,0
12346,1845,1317,388,140,0
12347,2385,1838,361,174,12
12348,1348,1266,72,10,0
12349,958,694,163,85,16
12350,1552,1511,24,6,11
12351,423,396,27,0,0
12352,2275,1956,221,98,0
12353,2137,1673,132,332,0
12354,1479,1452,27,0,0
12355,1816,1691,67,58,0
12356,1556,1483,73,0,0
12357,1151,1148,0,0,3
12358,1369,1117,203,49,0
12359,1256,1214,42,0,0
12360,1502,1369,97,36,0
12361,1591,1557,7,27,0
12362,1668,1658,10,0,0
12363,707,703,4,0,0
12364,1493,1493,0,0,0
12365,1780,1445,96,239,0
12366,1043,1011,22,0,10
12367,1173,1022,129,22,0
12368,1294,1260,34,0,0
12369,1447,1293,61,93,0
12370,1246,1174,63,0,0
12371,2311,1874,177,260,0
12372,2320,2081,124,115,0
12373,1449,1389,47,13,0
12374,1571,1430,131,10,0
12375,1765,1485,203,69,8
12376,1296,1146,150,0,0
12377,899,740,117,37,5
12378,1969,1285,463,221,0
12379,1522,1320,202,0,0
12380,1585,1084,387,114,0
12381,2333,1230,1011,92,0
12382,1751,1498,183,70,0
12383,1090,940,112,38,0
12384,2160,1469,589,89,13
12385,1452,1425,22,0,5
12386,1013,958,38,17,0
12387,1020,991,23,0,0
12388,2338,1908,346,84,0
12389,1875,1784,82,0,9
12390,1180,926,254,0,0
12391,1414,1250,164,0,0
12392,2599,1866,221,273,239
12393,650,623,27,0,0
12394,1259,1240,19,0,0
12395,1805,1277,204,324,0
12396,1154,824,88,242,0
12397,1230,1069,144,17,0
12398,1211,1082,109,5,15
12399,1521,1261,242,18,0
12400,1512,1307,205,0,0
12401,697,674,21,2,0
12402,780,759,21,0,0
12403,1282,440,261,581,0
12404,1393,1240,95,58,0
12405,1377,1257,120,0,0
12406,1052,974,62,8,0
12407,1808,1639,160,9,0
12408,1668,1092,216,334,0
12409,298,287,11,0,0
12410,2551,2156,258,137,0
12411,1106,323,230,194,359
12412,1053,467,247,184,155
12413,1256,740,243,273,0
12414,1649,1576,48,25,0
12415,1193,1104,79,10,0
12416,2052,1675,341,36,0
12417,1948,1072,309,567,0
12418,1302,1271,31,0,0
12419,671,662,0,3,6
12420,1093,1084,0,0,9
12421,865,847,18,0,0
12422,1995,1962,18,15,0
12423,1747,1676,71,0,0
12424,1298,1283,15,0,0
12425,1414,1389,25,0,0
12426,1794,1763,31,0,0
12427,2328,2247,45,29,7
12428,1074,988,65,21,0
12429,2545,1385,656,504,0
12430,2968,1694,967,307,0
12431,2565,1423,792,350,0
12432,1338,1247,17,0,74
12433,2722,1958,453,275,36
12434,1988,1931,43,14,0
12435,541,502,39,0,0
12436,900,859,29,12,0
12437,2244,1544,299,401,0
12438,1216,887,236,93,0
12439,2057,1830,198,23,6
12440,1410,1136,157,117,0
12441,1350,859,161,330,0
12442,1925,1891,34,0,0
12443,1962,887,257,810,0
12444,1455,1426,19,0,10
12445,1738,1725,4,9,0
12446,2415,2341,74,0,0
12447,2556,2442,97,17,0
12448,44,38,6,0,0
12449,874,867,7,0,0
12450,1239,1204,13,15,7
12451,1857,1378,309,170,0
12452,1714,1371,270,66,7
12453,1386,1222,164,0,0
12454,1802,1741,61,0,0
12455,1455,1268,151,36,0
12456,1008,840,115,53,0
12457,1142,1103,39,0,0
12458,1031,966,59,6,0
12459,1342,1218,124,0,0
12460,1229,963,205,61,0
12461,2287,1829,52,406,0
12462,756,596,67,88,5
12463,2967,2260,391,316,0
12464,574,549,8,17,0
12465,652,652,0,0,0
12466,1595,1055,484,56,0
12467,1969,1636,210,123,0
12468,2491,2361,130,0,0
12469,2181,2046,135,0,0
12470,2762,2341,383,18,20
12471,1832,1267,375,190,0
12472,1811,1559,179,73,0
12473,1717,1708,9,0,0
12474,2316,2299,0,17,0
12475,1614,1528,86,0,0
12476,1252,967,132,128,25
12477,2389,1497,429,463,0
12478,4023,2322,1075,626,0
12479,798,783,8,7,0
12480,2341,2175,104,62,0
12481,493,331,58,104,0
12482,1511,1483,26,2,0
12483,927,558,130,239,0
12484,1725,1660,53,0,12
12485,2317,2175,115,27,0
12486,1595,1556,30,0,9
12487,1699,1449,164,86,0
12488,2263,1613,636,14,0
12489,1715,879,369,467,0
12490,1506,1185,184,137,0
12491,896,882,5,0,9
12492,1265,1205,60,0,0
12493,1961,1859,61,41,0
12494,1801,1265,245,291,0
12495,2389,2144,122,113,10
12496,2067,2018,49,0,0
12497,1112,1112,0,0,0
12498,1614,1504,98,0,12
12499,1586,1539,37,10,0
12500,1555,1501,54,0,0
12501,1248,1001,61,160,26
12502,1307,1039,215,53,0
12503,1514,1404,86,0,24
12504,3761,2202,752,787,20
12505,1236,1123,103,10,0
12506,569,555,14,0,0
12507,1650,637,412,601,0
12508,892,619,220,53,0
12509,1446,1023,373,50,0
12510,2248,1462,251,535,0
12511,2479,2453,0,26,0
12512,1705,1590,83,21,0
12513,2263,1656,93,514,0
12514,2368,2262,59,47,0
12515,2980,1870,518,592,0
12516,1985,1258,342,385,0
12517,2812,1546,331,935,0
12518,1773,1691,74,8,0
12519,2655,1742,379,534,0
12520,2132,1473,333,326,0
12521,1229,1229,0,0,0
12522,2356,2201,47,108,0
12523,1124,1124,0,0,0
12524,2153,2126,27,0,0
12525,1563,1434,10,119,0
12526,1172,1132,40,0,0
12527,2696,2045,248,403,0
12528,1683,1181,150,352,0
12529,2103,2092,11,0,0
12530,1356,1336,9,0,11
12531,2612,2373,158,17,64
12532,1039,1031,0,8,0
12533,3198,2438,161,599,0
12534,2789,2778,0,0,11
12535,2993,2826,107,60,0
12536,2841,2776,25,40,0
12537,1316,1307,0,9,0
12538,1959,1745,120,87,7
12539,2290,2156,96,6,32
12540,721,721,0,0,0
12541,2586,2422,164,0,0
12542,1737,1620,29,88,0
12543,3040,2856,10,0,174
12544,1180,979,147,54,0
12545,3430,1810,291,161,1168
12546,2084,1849,156,0,69
12547,2540,1461,779,254,46
12548,3027,2755,121,0,151
12549,3339,3232,0,0,107
12550,2951,2855,63,22,11
12551,1231,665,530,36,0
12552,4114,3885,140,89,0
12553,4307,3715,337,243,12
12554,2929,2786,128,0,15
12555,2878,2132,164,40,542
12556,1386,1250,99,0,37
12557,1895,1425,225,245,0
12558,3016,2250,244,462,60
12559,1913,1747,29,72,65
12560,1791,1596,60,124,11
12561,3721,3494,124,33,70
12562,2702,2125,358,174,45
12563,2644,2398,51,195,0
12564,4229,4121,73,26,9
12565,2976,2552,266,122,36
12566,3250,3067,128,10,45
12567,4304,4267,12,16,9
12568,1869,1552,299,0,18
12569,3075,2806,203,66,0
12570,1894,1785,104,5,0
12571,6461,6162,116,0,183
12572,4583,4430,132,0,21
12573,3884,3234,291,298,61
12574,4602,3377,264,793,168
12575,1443,1324,85,34,0
12576,0,0,0,0,0
12577,1958,1505,111,10,332
12578,2679,1973,380,40,286
12579,1328,1098,61,9,160
12580,1971,1577,204,6,184
12581,1621,1022,195,106,298
12582,1372,993,154,0,225
12583,2212,1016,787,263,146
12584,3467,2110,392,173,792
12585,1546,793,551,126,76
12586,1723,1045,479,148,51
12587,1564,1191,262,4,107
12588,3251,1974,481,29,767
12589,2955,2594,158,34,169
12590,1439,980,323,3,133
12591,1964,1391,317,0,256
12592,2667,2413,84,2,168
12593,3667,1378,1678,563,48
12594,1684,1355,126,59,144
12595,2763,2615,31,0,117
12596,1804,1555,154,0,95
12597,1146,918,73,4,151
12598,1165,885,88,15,177
12599,1817,1638,90,3,86
12600,1669,1521,41,0,107
12601,2981,2163,229,44,535
12602,2225,1290,232,12,691
12603,2917,2683,56,86,92
12604,2018,1732,186,22,78
12605,1475,1249,45,7,174
12606,1928,1147,631,150,0
12607,3337,2130,352,10,845
12608,1495,921,91,26,457
12609,1808,1221,136,9,442
12610,2002,1070,700,199,33
12611,1014,66,399,549,0
12612,2264,74,1295,858,37
12613,85,65,7,13,0
12614,352,118,81,153,0
12615,2047,946,715,386,0
12616,2326,1174,530,622,0
12617,1608,674,752,172,10
12618,1112,484,604,24,0
12619,1852,1148,440,264,0
12620,1841,577,684,284,296
12621,2119,1066,858,195,0
12622,39,31,8,0,0
12623,3240,1598,1162,469,11
12624,1848,1054,414,59,321
12625,2626,1566,523,429,108
12626,1835,1394,237,78,126
12627,2132,1246,143,0,743
12628,2081,1259,188,79,555
12629,3015,2463,188,52,297
12630,1834,1234,375,75,150
12631,1921,1200,277,0,444
12632,2023,1309,329,93,292
12633,2608,1863,194,19,532
12634,2330,2036,150,0,144
12635,1855,1047,610,179,19
12636,1805,1422,279,104,0
12637,1938,1569,184,9,176
12638,1936,1675,261,0,0
12639,2210,2058,111,41,0
12640,1532,1356,40,2,134
12641,2855,2385,277,16,177
12642,1317,1174,95,48,0
12643,1843,1639,39,0,165
12644,1748,1219,268,43,218
12645,1575,933,307,274,61
12646,1542,1080,105,25,332
12647,865,650,75,6,134
12648,2323,1028,900,386,9
12649,814,361,306,147,0
12650,1265,727,519,19,0
12651,1088,424,604,56,4
12652,1565,573,930,62,0
12653,1644,1198,394,52,0
12654,892,386,301,205,0
12655,1529,531,540,458,0
12656,1544,1086,261,59,138
12657,2190,1723,288,81,98
12658,1369,981,238,0,150
12659,1453,1306,64,22,61
12660,3049,2733,263,0,53
12661,1006,791,42,20,153
12662,1723,1475,177,53,18
12663,2300,948,809,543,0
12664,1044,498,341,205,0
12665,2556,1387,763,389,0
12666,2102,1682,264,45,111
12667,1823,1119,400,206,98
12668,1996,1652,255,10,79
12669,2154,1258,239,0,657
12670,2184,1438,394,49,303
12671,2531,2032,349,0,150
12672,2767,2622,59,20,66
12673,1627,1247,136,31,213
12674,1136,816,76,9,235
12675,1300,942,192,14,152
12676,2294,1249,687,242,116
12677,708,630,41,0,37
12678,2852,2268,229,0,319
12679,2212,1758,163,48,212
12680,1347,991,315,6,35
12681,1198,942,256,0,0
12682,1029,305,550,170,4
12683,1890,1020,663,207,0
12684,1985,992,939,54,0
12685,1330,412,657,261,0
12686,2647,1970,408,222,47
12687,1364,1302,43,0,19
12688,2121,973,723,403,22
12689,1954,1520,250,147,37
12690,3042,2098,431,0,513
12691,1707,1645,28,0,34
12692,1944,1651,105,9,179
12693,2719,2189,376,54,100
12694,2177,1527,346,29,275
12695,1366,1134,16,0,216
12696,1940,1563,99,35,243
12697,2745,2438,200,0,107
12698,3150,2780,163,0,207
12699,2565,2235,261,41,28
12700,2118,1198,802,118,0
12701,1014,702,304,0,8
12702,2341,1570,507,84,180
12703,1981,1760,64,13,144
12704,2380,1642,515,33,190
12705,1350,1233,31,0,86
12706,2831,2030,568,84,149
12707,934,827,31,5,71
12708,1019,876,13,6,124
12709,1903,1616,85,7,195
12710,2793,1881,748,76,88
12711,2289,1681,387,72,149
12712,1328,1157,83,9,70
12713,1180,981,59,0,140
12714,1505,1121,130,66,188
12715,945,799,99,0,47
12716,1045,952,54,3,36
12717,2034,1961,39,34,0
12718,2241,1420,249,187,385
12719,1850,1521,232,0,97
12720,1729,1602,65,62,0
