URBANIZED_AREA_POP_CEN_2010,URBAN_CLUSTER_POP_CEN_2010,RURAL_POP_CEN_2010
3185,0,1005
5963,0,0
3596,0,0
3248,0,0
580,0,0
8839,0,0
5833,0,0
5328,0,0
4089,0,0
7328,0,0
1557,0,942
5547,0,0
4874,0,0
4999,0,0
3653,0,0
2447,0,859
10,0,0
0,0,11
0,0,0
6339,0,0
5822,0,0
3140,0,0
2369,0,0
5275,0,0
4586,0,0
2600,0,0
3723,0,0
4523,0,0
4769,0,0
4074,0,0
4477,0,0
4186,0,0
4153,0,0
3295,0,0
2947,0,0
4278,0,0
4549,0,0
6854,0,0
4916,0,0
5085,0,0
4641,0,0
5022,0,0
4887,0,0
4798,0,0
7469,0,0
6260,0,0
2870,0,0
3245,0,0
2826,0,0
6813,0,0
6187,0,0
2626,0,0
2527,0,0
4320,0,0
4874,0,0
8042,0,0
4102,0,0
5919,0,0
7200,0,0
5075,0,0
4521,0,0
3912,0,0
6683,0,0
5073,0,0
3656,0,0
4063,0,0
3506,0,0
5099,0,0
2484,0,0
7894,0,0
4618,0,0
5101,0,0
4025,0,0
4760,0,0
6027,0,0
5240,0,0
3120,0,0
5474,0,0
4499,0,0
3449,0,0
3585,0,0
8175,0,0
3938,0,0
3985,0,0
4453,0,0
4744,0,0
4058,0,0
4494,0,0
7253,0,0
4512,0,0
4471,0,0
6916,0,0
6069,0,0
4311,0,0
2707,0,658
4582,0,0
7481,0,0
4658,0,0
4173,0,0
4688,0,0
3543,0,0
4448,0,0
6650,0,0
4712,0,0
3461,0,0
7541,0,77
3173,0,0
5186,0,177
4585,0,0
8854,0,0
3492,0,0
3772,0,0
4915,0,0
5263,0,0
6463,0,0
6432,0,0
2182,0,0
6219,0,0
4040,0,0
5968,0,0
3665,0,0
2992,0,0
4741,0,0
4271,0,0
5462,0,0
2725,0,0
5088,0,0
3599,0,0
4763,0,0
4108,0,0
2974,0,0
7884,0,0
4477,0,0
4980,0,0
5440,0,0
3301,0,0
6017,0,0
5875,0,0
4273,0,0
5480,0,0
4779,0,0
4105,0,425
5563,0,0
4242,0,173
7062,0,0
4753,0,0
6562,0,0
4839,0,0
4429,0,0
5265,0,0
6936,0,0
2903,0,0
5346,0,0
5263,0,0
5741,0,0
4431,0,0
5450,0,0
4901,0,0
1714,0,0
5092,0,0
5116,0,0
3591,0,0
104,0,219
4883,0,0
4249,0,306
4733,0,0
3672,0,0
2373,0,0
9882,0,0
4418,0,0
5924,0,0
5768,0,0
817,0,0
2131,0,13
719,0,0
5242,0,0
5756,0,0
5294,0,0
2930,0,0
9530,0,0
9741,0,0
3898,0,0
4083,0,0
5254,0,0
6256,0,0
3027,0,0
5867,0,0
4809,0,0
4424,0,0
4015,0,0
5940,0,0
3265,0,0
5514,0,0
5957,0,0
3026,0,0
6595,0,0
3911,0,0
3880,0,0
5751,0,0
3741,0,0
7079,0,0
4617,0,0
4615,0,0
3808,0,0
4699,0,0
6959,0,0
6163,0,0
6064,0,0
5334,0,0
6388,0,0
4958,0,0
7191,0,0
4380,0,0
5733,0,0
7710,0,0
3907,0,0
6045,0,0
4482,0,0
4070,0,0
7324,0,0
3941,0,0
4453,0,0
3954,0,0
5455,0,0
3625,0,0
5871,0,0
5237,0,0
6883,0,0
3629,0,0
7265,0,171
6395,0,109
2428,0,372
2683,0,0
2632,0,0
4475,0,0
2724,0,0
6555,0,0
2399,0,326
5624,0,0
3881,0,0
5810,0,0
5477,0,86
4039,0,0
6126,0,0
7706,0,0
5397,0,0
5889,0,0
3219,0,0
5508,0,0
4828,0,0
3367,0,0
5784,0,0
4460,0,0
7377,0,0
2222,0,0
6090,0,0
6740,0,0
3321,0,0
7684,0,0
5172,0,0
4194,0,0
4410,0,0
2562,0,0
7957,0,0
6834,0,0
2817,0,0
6023,0,0
6506,0,0
7701,0,0
4392,0,0
3066,0,0
5322,0,0
3668,0,0
3839,0,0
7572,0,0
5227,0,0
3766,0,0
5273,0,0
7407,0,0
4798,0,0
6396,0,0
4171,0,0
4892,0,0
4281,0,0
4346,0,0
4603,0,0
4480,0,0
2978,0,0
3706,0,0
2871,0,0
3212,0,0
5121,0,0
6076,0,0
5565,0,0
2625,0,0
3128,0,0
5274,0,0
2719,0,0
1934,0,0
4838,0,0
6116,0,0
3553,0,0
2948,0,0
4328,0,0
4020,0,0
3131,0,0
4688,0,0
6139,0,0
4775,0,0
5290,0,0
1840,0,0
2558,0,0
5354,0,0
6402,0,0
5445,0,0
4849,0,0
3671,0,0
4062,0,0
3639,0,0
7513,0,0
2687,0,0
3183,0,0
4017,0,0
2684,0,0
4411,0,109
969,0,26
1717,0,1292
2133,0,1876
3129,0,0
3988,0,0
7640,0,357
3042,0,0
4120,0,686
5440,0,0
4295,0,0
5684,0,0
3806,0,0
4669,0,0
6774,0,0
6711,0,0
7804,0,0
4737,0,0
6858,0,0
6087,0,0
5374,0,0
5418,0,0
4670,0,0
3203,0,0
3871,0,0
4085,0,0
6892,0,0
3074,0,0
4406,0,0
3389,0,0
6125,0,0
3101,0,0
4172,0,0
4585,0,0
3214,0,0
2847,0,0
4784,0,0
2841,0,0
6129,0,0
5602,0,0
5461,0,0
3988,0,0
4534,0,0
637,0,1029
1263,0,2751
3189,0,747
6344,0,0
6827,0,179
4988,0,8
3791,0,0
3314,0,0
2899,0,0
3887,0,0
5932,0,0
3168,0,1614
4094,0,1073
7321,0,405
7295,0,0
6686,0,0
7955,0,0
4111,0,0
5819,0,375
403,0,2594
3954,0,0
4505,0,0
8215,0,0
70,0,1074
2163,0,0
7071,0,0
3380,0,0
7331,0,0
5370,0,0
3341,0,0
2632,0,0
6873,0,0
4236,0,0
7866,0,0
5444,0,0
3132,0,0
7466,0,0
7399,0,0
6710,0,0
7976,0,0
7646,0,0
6088,0,0
8349,0,0
3357,0,0
52,0,4231
3291,0,1889
2602,0,0
3170,0,1823
1218,0,4469
4102,0,631
3778,0,342
5815,0,48
7197,0,1163
500,0,2923
1921,0,1042
3689,0,2425
4144,0,0
2683,0,0
4373,0,0
3362,0,0
4917,0,0
6159,0,0
7458,0,0
4796,0,0
4278,0,631
1397,0,1952
6543,0,0
3267,0,0
6206,0,63
2221,0,0
3622,0,0
2455,0,1488
2721,0,4446
6356,0,314
2638,0,0
32,0,1709
0,0,0
1581,0,0
2078,0,0
3833,0,0
4417,0,0
4928,0,0
2492,0,0
5429,0,0
6,0,1388
3896,0,0
3240,0,0
4362,0,0
4908,0,0
2493,0,252
4806,0,200
3192,0,0
3897,0,465
4293,0,0
97,0,1571
5010,0,314
3096,0,0
6113,0,0
5073,0,0
3971,0,0
3350,0,0
2542,0,262
3632,0,1853
2823,0,1054
2240,0,0
3476,0,0
3152,0,130
0,0,2464
0,0,2442
1194,0,1729
0,0,4511
4461,0,187
4505,0,0
1009,0,907
0,2898,2481
2114,0,464
22,0,5428
0,1521,2392
0,0,4100
0,0,1477
0,0,5195
0,0,4134
0,0,2198
0,3171,1221
0,0,3083
9,0,3231
0,0,1458
0,0,1955
0,0,4105
0,0,652
0,0,2142
0,0,1847
0,503,3252
0,3733,673
0,3362,0
0,0,3412
0,2806,4425
0,4940,2051
0,0,2175
0,0,1409
4292,0,0
2280,0,0
6678,0,0
4044,0,368
4000,0,0
3206,0,0
3087,0,0
2071,0,0
3128,0,0
4695,0,0
3842,0,0
4223,0,0
2962,0,0
3826,0,91
2798,0,0
2470,0,0
3271,0,0
3061,0,0
2938,0,0
5357,0,0
3555,0,0
2359,0,0
3372,0,0
2578,0,0
2538,0,0
4988,0,0
3655,0,0
5072,0,0
5833,0,0
5308,0,0
4157,0,0
3822,0,52
5180,0,0
5495,0,41
3256,0,0
4132,0,0
3592,0,0
3165,0,0
6514,0,2247
9252,0,573
4234,0,477
3303,0,0
2796,0,360
4557,0,0
3368,0,0
5065,0,0
4113,0,0
4393,0,0
3427,0,0
6773,0,50
4559,0,0
5236,0,2
2670,0,0
2275,0,0
3674,0,0
5520,0,0
5148,0,0
3819,0,0
3807,0,0
3142,0,0
3263,0,0
6710,0,98
3846,0,0
5155,0,0
5962,0,0
3844,0,0
4753,0,0
2455,0,0
1359,0,0
96,0,4272
2388,0,2338
3626,0,0
3235,0,0
5617,0,0
4912,0,0
5625,0,0
4910,0,0
5266,0,0
3460,0,46
7810,0,0
4974,0,0
5958,0,0
3296,0,0
6016,0,0
3883,0,205
4713,0,0
4147,0,0
7098,0,0
3022,0,0
3102,0,0
0,0,2743
0,6875,65
0,4959,0
0,6611,0
0,7097,1326
0,0,16
0,573,1749
0,4148,955
0,4505,0
0,3678,0
0,2362,1808
0,6158,0
0,5282,0
0,3568,539
779,2404,2100
4089,0,0
4307,0,0
7249,0,0
4907,0,462
4465,0,0
4004,0,0
4067,0,0
3234,0,1091
4609,0,0
4240,0,312
4880,0,114
4904,0,0
3350,0,0
3059,0,424
1078,0,4073
5480,0,1375
5130,0,0
3413,0,0
4587,0,0
5405,0,0
3636,0,0
5174,0,0
4796,0,0
3964,0,901
6143,0,0
6382,0,0
7133,0,173
9177,0,0
5582,0,1009
3006,0,566
3563,0,0
2460,0,441
2802,0,522
6978,0,0
5219,0,0
3158,0,0
2079,0,0
3004,0,0
3846,0,0
6763,0,0
3527,0,0
4329,0,0
9555,0,446
4178,0,0
3603,0,0
5872,0,2493
4216,0,1055
4957,0,285
5547,0,0
6807,0,0
5114,0,0
5095,0,0
4037,0,0
4105,0,1129
6594,0,0
6827,0,0
5502,0,0
5706,0,963
7286,0,0
5742,0,0
4716,0,0
4046,0,0
6927,0,595
9645,0,1365
5491,0,640
3380,0,460
3913,0,98
2546,0,1773
558,0,3126
772,1538,3017
0,2105,1385
0,2700,1028
0,2279,1257
0,1327,2765
8419,0,1229
3239,0,0
3288,0,0
3336,0,525
4251,0,0
4336,0,0
3913,0,1508
4147,0,0
3760,0,0
227,0,2370
699,61,2969
0,3580,345
0,5525,469
0,0,3747
0,0,1720
0,0,2400
0,0,0
75,0,4853
1950,0,1919
5908,0,0
6593,0,0
8619,0,137
1987,0,0
2641,0,0
5883,0,0
5003,0,0
9096,0,999
4317,0,0
5564,0,0
6288,0,877
4930,0,0
8692,0,0
4895,0,0
4295,0,0
8480,0,0
4138,0,509
2953,0,0
6216,0,0
4789,0,0
6188,0,0
4231,0,0
3694,0,0
6102,0,0
5810,0,0
3200,0,0
5093,0,0
4402,0,0
6585,0,0
4815,0,0
17129,0,0
6042,0,0
3153,0,0
3899,0,0
3623,0,0
5778,0,0
6430,0,0
6121,0,430
4803,0,0
5706,0,0
3861,0,0
2589,0,0
2196,0,0
5257,0,0
4345,0,182
6022,0,0
3631,0,0
4458,0,0
4165,0,0
6223,0,0
7841,0,0
4010,0,0
3567,0,0
5559,0,0
7036,0,0
4368,0,0
4422,0,0
4561,0,0
2906,0,0
4681,0,0
3855,0,0
3811,0,0
6940,0,0
0,4659,965
35,3857,2418
2866,0,0
176,588,4000
6626,0,983
8595,0,802
5729,0,1089
1021,0,2979
0,5055,0
0,15632,375
0,94,4983
0,0,1601
0,10223,497
63,0,3889
6411,0,1681
8007,0,0
10838,0,0
3025,0,1771
5860,0,0
3004,0,0
6450,0,0
2667,0,0
4374,0,0
3871,0,0
4880,0,0
7460,0,0
2226,0,0
5980,0,0
704,0,3118
6438,0,0
4559,0,0
3249,0,0
4037,0,0
2403,0,0
6071,0,0
4783,0,0
3537,0,433
3585,0,0
6105,0,77
6966,0,0
6250,0,913
5576,0,453
4434,0,94
4178,0,0
0,3657,701
0,4890,1315
0,0,3460
0,0,1561
0,0,2461
0,0,2551
0,326,4373
0,0,7705
0,0,4515
0,569,4939
0,5181,326
0,4608,605
0,7665,163
0,1580,2532
0,2305,1373
0,3298,3877
0,5255,2268
0,0,2867
0,0,4558
0,0,2281
0,0,3105
0,0,975
0,475,4667
0,9047,359
0,774,1889
0,1287,5430
0,0,3427
0,4662,531
0,7002,0
0,6712,0
0,2859,546
0,4688,1512
0,1599,1036
0,5391,0
4456,0,2960
5320,0,2851
19504,0,228
8235,0,0
2733,0,0
5765,0,0
6983,0,0
1337,0,0
6647,0,1366
7881,0,156
2316,0,3265
5120,0,138
5679,0,239
5587,0,0
4588,0,1157
6117,0,0
7149,0,0
6315,0,185
4689,0,0
3390,0,0
4016,0,0
4830,0,0
5663,0,0
4910,0,0
4160,0,218
7702,0,483
2769,0,0
4376,0,0
444,0,2055
5542,0,0
4363,0,0
6126,0,0
4570,0,0
6447,0,0
1740,0,0
8456,0,3014
0,1436,2342
0,4218,0
0,5561,0
0,0,5615
0,3395,0
3729,0,0
5097,0,0
5002,0,0
4652,0,0
3519,0,0
1530,0,2061
0,3300,3146
3529,0,4308
2210,2401,2405
2518,0,343
10638,0,158
7090,0,0
7114,0,0
5931,0,0
3077,0,0
4123,0,0
7184,0,0
4600,0,1247
560,0,0
9670,0,0
2028,0,0
0,4565,1964
0,4148,3534
0,7365,105
0,3119,3509
0,3883,0
0,3245,433
0,986,3453
0,6308,1824
0,4103,2330
0,1319,4446
0,3481,1877
0,0,3954
0,4930,3425
0,0,1778
0,0,3590
0,0,819
0,0,2822
0,6494,292
0,4567,536
0,4020,757
0,6105,653
6,1460,401
0,6141,0
0,6441,0
0,3065,0
0,6530,1258
2334,0,207
784,0,1242
3941,0,1924
1405,0,1083
6796,0,38
4491,0,0
3260,0,279
4235,0,0
7191,0,0
629,0,1844
149,0,792
7724,0,0
1778,0,0
3950,0,0
5677,0,0
8668,0,0
5898,0,0
5027,0,0
4330,0,0
1099,0,0
2388,0,0
3531,0,0
4302,0,0
3814,0,8
2577,0,0
1832,0,0
6288,0,0
7430,0,0
2571,0,0
4795,0,0
3211,0,0
3881,0,0
6270,0,0
5455,0,0
5431,0,47
2885,0,0
5397,0,0
321,0,0
4657,0,0
14589,0,0
4577,0,0
8187,0,0
8606,0,0
3838,0,0
5966,0,0
4355,0,0
6679,0,0
5778,0,0
2888,0,0
7533,0,0
6586,0,0
6814,0,0
5324,0,0
6760,0,0
2388,0,0
7251,0,0
4387,0,0
5389,0,0
2150,0,0
7858,0,0
2119,0,7
1340,0,129
5089,0,0
3432,0,0
4893,0,127
4476,0,0
4120,0,0
6249,0,0
5088,0,3
2973,0,30
8366,0,0
5419,0,0
1252,0,2516
2478,0,216
5226,0,0
3367,0,0
5708,0,59
9416,0,0
5325,0,0
5148,0,629
4867,0,0
4073,0,0
2694,0,0
3870,0,0
5127,0,0
3336,0,0
4320,0,0
9253,0,723
2068,0,0
5149,0,0
9090,0,0
6716,0,0
6559,0,136
3635,0,0
2711,0,0
3395,0,0
1775,0,0
3854,0,0
4845,0,0
8328,0,50
3003,0,0
6022,0,551
3597,0,0
7014,0,112
3744,0,0
4019,0,0
3117,0,0
3908,0,0
3520,0,0
3907,0,0
6335,0,0
3429,0,0
4313,0,0
822,0,1108
6305,0,0
5585,0,0
5903,0,401
2377,0,0
3324,0,0
6831,0,683
6948,0,10
3722,0,0
4161,0,0
6501,0,64
1935,0,287
5069,0,286
1681,0,0
6528,0,0
368,0,1187
6093,0,59
2590,0,0
5118,0,0
4375,0,0
4762,0,0
3699,0,197
6953,0,523
5988,0,0
4119,0,0
5401,0,0
4855,0,0
5831,0,0
3331,0,0
4827,0,0
5156,0,0
2788,0,0
3433,0,0
4315,0,0
4353,0,0
5380,0,0
3767,0,0
5484,0,0
3818,0,1
3714,0,0
5308,0,0
4994,0,116
7963,0,457
7982,0,0
6424,0,0
5632,0,0
3590,0,0
5279,0,0
0,0,56
0,0,0
6645,0,0
7439,0,263
2538,0,0
5397,0,0
4922,0,0
7270,0,0
5485,0,0
5130,0,0
2826,0,1706
3439,0,393
5870,0,52
3750,0,1057
2453,0,0
3471,0,0
5267,0,0
3135,0,0
3406,0,0
2817,0,0
5615,0,0
3559,0,0
7902,0,0
4095,0,0
5882,0,0
4625,0,0
5854,0,0
2267,0,0
3881,0,0
5311,0,0
6189,0,0
6464,0,0
3093,0,0
3070,0,0
4884,0,0
3118,0,0
2561,0,0
4672,0,0
8123,0,0
4147,0,3182
0,7082,1024
0,0,4193
0,3277,2048
4589,0,26
7767,0,0
3366,0,0
2143,0,0
6555,0,0
5098,0,440
4111,0,0
6130,0,0
4198,5252,1429
0,3434,799
591,0,2192
0,0,1737
0,0,7357
0,0,4941
2139,0,0
6046,0,0
5888,0,0
2227,0,0
4415,0,0
5203,0,0
3412,0,0
3448,0,0
3676,0,0
3821,0,0
2393,0,0
1169,0,0
3560,0,0
4606,0,0
4273,0,0
4021,0,0
6579,0,0
3816,0,0
2607,0,0
2581,0,0
5771,0,0
3773,0,0
2344,0,0
2051,0,0
2872,0,0
5165,0,0
2342,0,0
3836,0,0
3445,0,0
6545,0,0
2620,0,0
3397,0,0
4427,0,0
2430,0,0
4189,0,88
2712,0,0
6361,0,0
2594,0,0
6265,0,282
9372,0,0
4409,0,0
2500,0,0
6628,0,0
2124,0,0
6061,0,0
6734,0,544
4390,0,0
2460,0,0
5333,0,0
4003,0,0
4542,0,0
4851,0,453
5390,0,378
5742,0,196
5844,0,158
0,327,2525
6147,391,1254
0,1087,3064
0,3267,0
366,0,2014
109,0,3370
2789,0,0
2903,0,772
6905,0,1357
4358,0,0
4645,0,0
1361,0,457
1720,0,0
969,0,1894
5588,0,0
2374,0,0
0,0,2692
0,0,2794
0,0,1843
0,0,3361
0,0,1
0,0,2555
0,0,4927
0,0,3649
0,0,3799
0,0,3960
0,2208,1613
0,4319,2065
0,751,3187
0,1259,1990
0,1869,2069
0,0,5086
0,0,3639
11091,0,0
4334,0,0
5503,0,0
5643,0,0
1917,0,0
8731,0,0
4933,0,0
4,0,0
5491,0,0
3113,0,0
4475,0,0
5586,0,0
1597,0,0
3413,0,0
3761,0,0
245,0,0
1264,0,0
6475,0,0
1420,0,0
6127,0,0
7143,0,0
5056,0,0
4797,0,0
1555,0,0
3883,0,0
4767,0,0
5823,0,0
5810,0,0
2031,0,0
4669,0,0
5853,0,0
2711,0,0
2582,0,0
1129,0,0
3713,0,0
6585,0,0
5280,0,0
3967,0,0
5337,0,0
6984,0,0
2897,0,0
7564,0,0
4584,0,0
1907,0,0
5432,0,0
3893,0,0
3710,0,0
4869,0,0
5190,0,0
1927,0,0
6418,0,0
6733,0,0
6155,0,0
2374,0,0
5457,0,0
4176,0,0
5466,0,0
3177,0,0
3667,0,0
5017,0,0
6356,0,0
2594,0,0
5038,0,0
151,0,0
4340,0,0
1585,0,0
5089,0,0
5698,0,0
3090,0,0
1631,0,0
4152,0,0
3905,0,0
2253,0,0
4015,0,0
1032,0,0
5103,0,0
5890,0,0
6384,0,0
3583,0,0
3042,0,0
3437,0,0
1003,0,0
5880,0,0
5816,0,0
6461,0,0
5110,0,0
4591,0,0
5409,0,0
2341,0,0
4031,0,0
3005,0,0
3580,0,0
1206,0,0
2164,0,0
3767,0,0
4380,0,0
1769,0,0
0,0,0
1141,0,0
1077,0,0
2166,0,0
2047,0,0
1663,0,0
0,0,0
5987,0,0
6911,0,0
4294,0,0
4805,0,0
4677,0,0
3587,0,0
3300,0,0
5555,0,0
4525,0,0
3647,0,0
3855,0,0
7466,0,0
7752,0,0
5461,0,0
1903,0,0
7756,0,0
7501,0,0
8154,0,0
4878,0,0
4013,0,0
2155,0,0
2976,0,0
6996,0,0
1764,0,0
3050,0,0
4361,0,0
8521,0,0
6839,0,0
5565,0,0
5267,0,0
1201,0,0
5415,0,0
3506,0,0
6051,0,0
4206,0,0
5769,0,0
5334,0,0
6499,0,0
1367,0,0
1487,0,0
3849,0,0
5488,0,0
3425,0,0
5047,0,0
2708,0,0
3188,0,0
4509,0,0
7698,0,0
5196,0,0
1699,0,0
1556,0,0
6218,0,0
5370,0,0
3273,0,0
2950,0,0
1537,0,0
2661,0,0
4377,0,0
3415,0,0
3341,0,0
4386,0,0
1907,0,0
1241,0,0
5253,0,0
3758,0,0
2615,0,0
8348,0,0
3882,0,0
6182,0,0
5685,0,0
2120,0,0
4864,0,0
3640,0,0
2058,0,0
1764,0,0
3363,0,0
0,0,0
2383,0,0
6802,0,0
2530,0,0
6332,0,0
1959,0,0
6529,0,0
1663,0,0
1912,0,0
1932,0,0
6984,0,0
4935,0,0
6942,0,0
2911,0,0
5301,0,0
4037,0,0
7040,0,0
3777,0,0
7942,0,0
4785,0,0
3386,0,0
473,0,0
5065,0,0
6966,0,0
3794,0,0
3149,0,0
894,0,0
3307,0,0
1191,0,0
3178,0,0
3097,0,0
4502,0,0
1875,0,0
5052,0,0
4240,0,0
2549,0,0
3554,0,0
5838,0,0
1304,0,0
8887,0,0
5378,0,0
3891,0,0
4415,0,0
1524,0,0
1966,0,0
1863,0,0
1810,0,0
751,0,0
4904,0,0
2957,0,0
3154,0,0
3979,0,0
5696,0,0
4115,0,0
4167,0,0
1351,0,0
2178,0,0
6188,0,0
2357,0,0
3818,0,0
4618,0,0
1675,0,0
1649,0,0
1736,0,0
3566,0,0
6129,0,0
1925,0,0
3186,0,0
2027,0,0
7166,0,0
2061,0,0
2706,0,0
6019,0,0
7509,0,0
2557,0,0
3965,0,0
2423,0,0
2599,0,0
2011,0,0
2005,0,0
2119,0,0
2303,0,0
4241,0,0
2222,0,0
5318,0,0
3441,0,0
3677,0,0
2148,0,0
3048,0,0
5093,0,0
4585,0,0
6382,0,0
2596,0,0
4797,0,0
6106,0,0
4758,0,0
7409,0,0
3216,0,0
2606,0,0
5325,0,0
2975,0,0
6992,0,0
1781,0,0
8143,0,0
4573,0,0
4146,0,0
3756,0,0
3702,0,0
3090,0,0
5228,0,0
5279,0,0
4593,0,0
4386,0,0
4478,0,0
3794,0,0
3016,0,0
4397,0,0
6863,0,0
3490,0,0
3347,0,0
6652,0,0
4263,0,0
3637,0,0
2931,0,0
7384,0,0
5027,0,0
5461,0,0
3598,0,0
6734,0,0
3850,0,0
5922,0,0
3086,0,0
4100,0,0
2481,0,0
6793,0,0
6387,0,0
2173,0,0
3420,0,0
3845,0,0
2898,0,0
9680,0,0
3592,0,0
39,0,0
2032,0,0
3555,0,0
3878,0,0
2026,0,0
1818,0,0
1949,0,0
1656,0,0
1894,0,0
2896,0,0
6123,0,0
2741,0,0
26588,0,0
8277,0,0
3598,0,0
0,0,39
4362,0,0
3220,0,0
3188,0,0
2975,0,0
2356,0,0
1969,0,0
2296,0,0
3684,0,0
1762,0,0
1689,0,0
1173,0,0
2762,0,0
5074,0,0
4672,0,0
2389,0,0
4081,0,0
4086,0,0
366,0,5011
0,0,2946
0,0,2732
0,0,2751
0,0,1672
2710,0,1107
4000,0,24
1472,0,1939
1921,0,600
532,0,3621
0,0,5232
0,0,2407
282,0,5992
2784,0,3073
2667,0,2774
1784,0,3158
4942,0,336
947,0,585
4278,0,113
2617,0,0
2269,0,0
3189,0,0
4948,0,31
1573,0,1195
5958,0,81
4337,0,0
2018,0,0
3738,0,0
3299,0,0
3475,0,0
2352,0,0
3118,0,0
3449,0,0
2776,0,0
4896,0,409
9094,0,0
4858,0,206
2138,0,1177
2167,0,3098
0,0,314
0,0,0
0,5257,1233
0,223,3297
0,452,4177
0,0,4625
0,1972,2430
0,0,5253
0,16,3411
0,420,2714
0,0,4296
0,1567,2991
0,2440,1682
0,1811,1824
0,2095,3192
0,0,5189
0,2279,0
0,3955,0
0,3545,0
0,4673,0
0,14,2970
0,0,4700
0,0,4743
0,1273,2924
0,1839,2625
0,0,3267
0,858,2737
0,2497,1296
0,0,4820
0,0,4063
0,0,5189
0,815,3534
0,417,4742
0,3898,0
0,4879,0
0,2890,0
0,2544,0
0,3987,0
0,4677,0
0,4812,0
0,0,0
0,4024,0
0,4235,0
0,2132,0
0,4152,0
0,3519,0
0,3964,0
0,4582,0
0,4538,0
0,3799,668
0,0,2673
0,2963,0
0,2924,0
0,3554,0
0,3122,0
0,3907,0
0,4639,386
0,2770,0
0,1428,3153
0,0,5018
0,207,4620
0,0,2979
0,0,3733
0,3015,1881
0,0,3521
0,0,4257
0,234,4239
0,0,2989
0,1630,1814
0,233,3234
0,3524,360
0,3219,301
0,3267,1927
0,0,3999
0,151,4723
0,0,2698
0,0,0
2943,0,0
2807,0,0
1788,0,0
2208,0,0
3090,0,0
3732,0,0
2439,0,0
3730,0,0
2922,0,0
3541,0,0
0,0,3519
926,0,5005
5445,0,2286
3599,0,0
2817,0,0
2614,0,454
5638,0,1788
3742,0,0
4781,0,331
0,0,4050
6811,0,430
1779,0,3615
0,0,6077
0,0,4622
0,4067,0
0,3123,0
0,327,5356
0,734,3491
0,14,3934
0,0,2397
0,108,3813
0,0,3721
0,0,5058
0,0,3635
0,0,5754
0,0,4284
0,0,6479
0,0,7378
0,0,5545
0,1881,1594
0,2762,1969
0,5128,0
0,4128,0
0,2608,0
0,3008,0
0,1919,0
0,1544,0
0,1331,3850
0,0,5504
0,37,6961
0,0,3146
0,1894,226
0,3198,0
0,0,2305
0,0,1710
0,152,3976
0,1219,1137
0,3738,2404
0,227,1800
0,1746,1069
0,0,5402
0,0,1654
0,0,1927
0,115,5906
0,2938,1227
0,3475,0
0,3238,0
0,0,3646
0,0,1310
0,0,3615
0,0,1573
0,0,1668
0,0,1965
0,0,1954
0,0,3715
0,271,5559
0,3144,0
0,1272,1700
0,3862,0
0,3125,0
0,4590,0
0,2717,0
0,4910,0
0,3602,1935
0,0,4823
0,0,4111
0,452,4090
0,0,3204
0,0,2411
0,3909,1865
0,0,4279
0,3067,2509
0,0,2624
0,1598,2164
0,1355,0
0,0,2900
0,0,2502
0,0,3750
0,0,2077
0,0,3224
0,0,4436
3839,0,414
2191,0,675
3386,0,2039
0,0,4312
0,0,4836
429,0,3434
3583,0,5
5214,0,358
6471,0,0
4177,0,794
713,0,2265
3269,0,2180
4799,0,0
4381,0,46
3539,0,458
4531,0,0
1914,0,268
2171,0,0
1275,0,3098
1159,0,2313
2838,0,22
5163,0,1080
4623,0,0
3264,0,1371
1255,0,2583
4640,0,0
2115,0,502
0,0,2370
0,0,3031
1889,0,2174
629,0,1424
2347,0,0
0,0,2473
3817,0,1302
361,0,1374
882,0,1936
5126,0,0
7124,0,0
6169,0,0
5218,0,0
2588,0,0
2840,0,0
6612,0,0
2804,0,0
0,2081,946
0,2244,1369
0,375,2343
0,1961,0
0,111,2250
0,264,2266
0,2657,0
0,0,3823
1502,0,3375
4063,0,0
1098,0,874
2540,0,0
5149,0,0
3439,0,0
2085,0,0
3220,0,0
0,0,3289
0,0,1452
5328,0,0
4129,0,0
4182,0,0
6011,0,0
3659,0,0
4674,0,0
2517,0,0
4077,0,0
4276,0,0
3654,0,0
3868,0,0
5522,0,0
3918,0,0
2077,0,0
0,0,0
1902,0,0
2761,0,0
4076,0,0
1961,0,0
4752,0,0
3766,0,0
4704,0,0
2373,0,0
5730,0,0
3154,0,0
3253,0,0
1485,0,0
2283,0,0
1777,0,0
3089,0,0
3336,0,0
4257,0,0
2187,0,0
2425,0,0
2346,0,0
1997,0,0
2654,0,0
2294,0,0
3565,0,0
3119,0,0
2757,0,0
3311,0,0
2608,0,0
4468,0,0
3108,0,0
1150,0,0
4013,0,0
4497,0,0
3520,0,0
5975,0,0
4165,0,0
2682,0,0
5469,0,0
3514,0,0
1374,0,0
6709,0,0
3819,0,0
5983,0,0
2409,0,0
4416,0,0
3027,0,0
2917,0,0
1458,0,0
3850,0,0
4054,0,0
4182,0,0
2923,0,0
3366,0,0
4881,0,0
3957,0,0
4986,0,0
1549,0,0
4709,0,0
2589,0,0
2883,0,0
2441,0,0
2262,0,0
3354,0,0
3224,0,0
3380,0,0
3773,0,0
3948,0,0
3133,0,0
3642,0,0
2681,0,0
1639,0,0
5820,0,2083
7094,0,13
5364,0,0
2955,0,0
4712,0,0
5206,0,0
2941,0,0
6018,0,0
3377,0,0
3081,0,0
4541,0,0
5730,0,0
5393,0,0
5234,0,0
5984,0,0
4487,0,0
