HouseHoldId,Single_Unit_ACS_10_14,MLT_U2_9_STRC_ACS_10_14,MLT_U10p_ACS_10_14,Mobile_Homes_ACS_10_14
1269,1138,0,6,236
1270,580,142,1734,0
1271,1355,10,19,8
1272,1499,53,250,0
1273,505,451,1133,0
1274,1067,13,1143,0
1275,1676,8,32,9
1276,0,16,41,0
1277,532,48,1480,0
1278,719,78,2082,0
1279,1111,26,791,0
1280,977,29,510,204
1281,432,261,357,0
1282,779,247,1045,4
1283,347,207,517,0
1284,627,55,202,0
1285,912,59,392,0
1286,671,16,142,0
1287,448,58,691,0
1288,701,5,0,0
1289,1257,0,6,0
1290,1471,8,256,0
1291,1027,0,8,8
1292,1176,6,161,0
1293,0,25,851,0
1294,12,50,857,0
1295,168,87,643,0
1296,208,144,700,0
1297,163,183,660,0
1298,309,195,1072,11
1299,998,0,0,6
1300,1382,14,116,0
1301,821,30,26,21
1302,880,29,129,0
1303,425,84,624,0
1304,407,52,726,0
1305,39,31,926,0
1306,329,75,408,0
1307,306,61,389,0
1308,1122,0,23,0
1309,1260,43,26,0
1310,1307,21,125,0
1311,1097,24,120,0
1312,583,50,78,5
1313,276,166,713,0
1314,63,91,579,0
1315,49,75,736,0
1316,167,35,573,0
1317,416,45,421,8
1318,137,56,974,0
1319,136,80,815,0
1320,260,61,1032,0
1321,1340,150,10,7
1322,819,69,1164,0
1323,1169,0,148,22
1324,703,36,319,0
1325,323,55,594,0
1326,741,0,15,0
1327,672,0,103,38
1328,540,0,13,3
1329,526,126,611,0
1330,850,0,0,0
1331,462,54,685,0
1332,734,0,6,28
1333,925,0,115,157
1334,1424,0,118,35
1335,724,19,395,0
1336,442,31,277,0
1337,195,55,352,57
1338,762,189,8,0
1339,148,229,763,22
1340,568,216,606,0
1341,441,393,229,0
1342,612,145,52,0
1343,569,220,793,0
1344,555,443,667,0
1345,389,269,438,0
1346,282,507,279,10
1347,254,404,87,3
1348,283,379,225,0
1349,781,149,648,15
1350,377,159,385,11
1351,346,527,862,17
1352,346,287,635,11
1353,560,213,662,0
1354,680,155,789,0
1355,492,91,295,0
1356,673,201,1032,0
1357,646,190,503,0
1358,981,191,384,0
1359,967,318,1158,0
1360,607,173,756,0
1361,508,95,527,0
1362,1300,250,610,0
1363,478,567,422,0
1364,333,126,149,0
1365,142,303,578,0
1366,262,132,532,0
1367,837,184,127,0
1368,345,497,62,0
1369,351,326,398,0
1370,631,545,194,18
1371,717,250,666,15
1372,815,194,255,0
1373,812,156,446,0
1374,1030,322,905,0
1375,196,144,1284,0
1376,133,450,1160,0
1377,777,571,1607,0
1378,600,583,569,0
1379,448,399,1241,0
1380,107,506,2132,29
1381,66,310,1958,22
1382,337,665,1076,0
1383,478,431,786,0
1384,359,508,1005,0
1385,725,74,522,0
1386,477,32,1039,0
1387,247,319,482,94
1388,458,100,681,0
1389,634,52,1225,0
1390,412,216,1063,0
1391,652,18,1076,0
1392,523,182,1148,10
1393,32,51,1246,0
1394,248,242,435,8
1395,212,132,887,0
1396,252,70,790,0
1397,572,50,506,0
1398,681,70,415,0
1399,270,95,814,0
1400,484,170,721,0
1401,442,65,1127,0
1402,517,39,678,0
1403,326,353,596,0
1404,302,115,1120,0
1405,574,298,458,0
1406,624,216,442,0
1407,425,315,789,0
1408,283,553,736,0
1409,487,137,589,0
1410,342,425,735,0
1411,93,428,608,0
1412,1001,246,499,0
1413,833,201,1034,34
1414,418,270,1033,0
1415,802,302,313,10
1416,906,227,1755,0
1417,331,46,1524,0
1418,763,141,1270,0
1419,900,305,629,0
1420,553,42,1497,0
1421,1196,73,384,0
1422,1017,43,0,19
1423,1115,0,106,0
1424,1187,0,0,18
1425,1140,105,694,0
1426,1488,7,33,0
1427,663,84,1020,0
1428,749,15,514,0
1429,949,227,503,0
1430,1343,19,23,0
1431,911,0,262,0
1432,989,78,52,0
1433,794,178,583,0
1434,1072,178,556,258
1435,915,51,1482,0
1436,868,80,213,0
1437,473,373,320,155
1438,1008,9,479,0
1439,1024,29,271,0
1440,1149,11,135,0
1441,1105,69,938,0
1442,466,119,397,0
1443,658,9,412,0
1444,1043,0,438,30
1445,936,25,390,0
1446,640,107,672,0
1447,1033,0,214,0
1448,1233,0,9,0
1449,1418,136,298,0
1450,702,7,258,0
1451,8,32,1070,0
1452,330,61,871,0
1453,1398,13,0,0
1454,1576,15,42,0
1455,1133,0,150,0
1456,951,0,5,0
1457,298,121,1511,0
1458,205,113,395,10
1459,556,47,781,0
1460,413,0,1236,0
1461,806,55,813,0
1462,1681,62,187,0
1463,898,142,140,0
1464,15,28,2421,0
1465,841,244,403,0
1466,144,64,1687,0
1467,1210,17,41,0
1468,921,72,206,7
1469,277,378,820,0
1470,352,38,2457,0
1471,766,25,126,0
1472,1504,0,7,0
1473,2400,113,0,20
1474,0,0,0,0
1475,451,220,1856,0
1476,1068,5,0,0
1477,1291,209,871,14
1478,794,0,0,0
1479,1613,0,0,0
1480,1583,38,73,0
1481,1793,89,318,0
1482,788,68,932,0
1483,1648,117,202,0
1484,711,0,0,0
1485,1885,0,22,0
1486,1407,0,800,0
1487,1257,89,1118,0
1488,1612,0,111,0
1489,141,89,1853,0
1490,197,81,1725,10
1491,303,25,1000,0
1492,881,59,0,0
1493,985,0,278,0
1494,346,67,2321,0
1495,171,71,1615,9
1496,851,0,1456,16
1497,1625,19,440,0
1498,2366,0,9,0
1499,997,0,0,6
1500,1333,0,0,0
1501,1390,26,0,0
1502,574,388,1472,0
1503,684,180,582,0
1504,295,335,1348,0
1505,468,293,752,0
1506,684,243,2211,0
1507,98,15,1702,0
1508,463,333,788,0
1509,1253,60,783,0
1510,1137,0,12,0
1511,1731,0,9,0
1512,1315,0,16,12
1513,796,389,1160,0
1514,394,372,1414,0
1515,1378,433,1430,0
1516,1186,596,1377,0
1517,906,475,943,14
1518,661,392,1223,0
1519,342,115,917,0
1520,51,119,2059,0
1521,1686,9,421,0
1522,1520,487,548,13
1523,1656,6,53,0
1524,728,111,521,0
1525,2154,50,173,12
1526,1128,190,36,0
1527,783,257,627,40
1528,1220,92,0,7
1529,807,221,32,0
1530,1139,75,149,0
1531,471,446,556,0
1532,580,112,102,0
1533,840,138,199,8
1534,735,256,87,0
1535,960,92,321,0
1536,871,151,30,0
1537,747,79,27,0
1538,508,316,174,4
1539,759,44,0,0
1540,547,181,386,0
1541,491,162,380,0
1542,611,263,146,0
1543,523,335,514,0
1544,648,113,322,59
1545,416,393,523,0
1546,281,304,492,0
1547,1582,271,428,0
1548,988,191,248,0
1549,739,163,32,0
1550,704,61,0,0
1551,611,232,35,10
1552,586,212,121,20
1553,1344,369,121,0
1554,514,89,598,0
1555,437,86,216,0
1556,1061,30,24,0
1557,413,188,357,0
1558,1522,230,99,0
1559,290,270,489,0
1560,644,140,71,7
1561,424,141,181,0
1562,869,352,52,0
1563,672,356,187,12
1564,639,195,53,11
1565,839,554,222,0
1566,809,415,609,0
1567,396,546,1065,0
1568,608,146,502,38
1569,1189,297,6,0
1570,394,468,643,0
1571,232,439,1352,0
1572,210,581,1223,0
1573,607,504,175,0
1574,1310,80,13,0
1575,1298,522,223,0
1576,417,496,2002,18
1577,902,253,1180,0
1578,1046,260,1297,0
1579,582,218,740,0
1580,502,238,1867,0
1581,74,707,2468,0
1582,32,10,1543,0
1583,17,102,1530,0
1584,122,83,1333,0
1585,171,409,2451,0
1586,19,206,1376,0
1587,0,58,2458,0
1588,143,354,2347,0
1589,102,150,1600,0
1590,27,119,1272,0
1591,65,133,1572,0
1592,159,273,1251,0
1593,192,265,1650,0
1594,88,236,1172,0
1595,230,269,935,0
1596,161,515,906,0
1597,195,904,628,0
1598,217,162,1813,0
1599,196,298,716,0
1600,369,546,731,0
1601,164,521,1060,19
1602,268,259,755,0
1603,258,284,338,0
1604,219,258,522,0
1605,141,357,570,0
1606,207,348,1242,0
1607,238,312,676,0
1608,294,461,1052,0
1609,428,589,524,0
1610,152,236,837,0
1611,127,561,639,0
1612,316,263,816,0
1613,121,713,546,19
1614,79,576,694,0
1615,159,276,1430,0
1616,630,395,568,0
1617,271,466,608,0
1618,647,729,113,0
1619,490,70,1170,0
1620,755,444,661,25
1621,216,599,583,0
1622,407,353,489,0
1623,239,473,941,0
1624,178,551,864,7
1625,95,344,925,0
1626,216,420,510,0
1627,605,94,1213,0
1628,1419,52,173,0
1629,1815,54,83,38
1630,1574,93,61,24
1631,324,654,430,0
1632,265,571,1380,0
1633,574,224,239,3
1634,1533,416,278,0
1635,463,634,569,0
1636,1170,315,65,0
1637,630,652,321,0
1638,1197,628,634,0
1639,1394,845,158,0
1640,629,395,231,0
1641,300,429,640,7
1642,268,389,260,0
1643,404,309,242,0
1644,450,572,213,29
1645,425,581,134,0
1646,283,455,445,0
1647,414,366,251,0
1648,385,319,305,0
1649,981,192,28,0
1650,936,605,262,9
1651,1308,350,114,0
1652,717,382,318,0
1653,511,876,318,0
1654,247,528,233,0
1655,334,873,703,0
1656,594,316,802,18
1657,616,72,90,13
1658,440,289,394,0
1659,439,474,323,0
1660,715,102,49,0
1661,1092,230,6,0
1662,775,491,102,0
1663,571,329,225,0
1664,905,551,91,22
1665,423,205,197,0
1666,657,56,64,5
1667,767,259,322,0
1668,518,235,4,0
1669,778,149,137,0
1670,443,65,1465,0
1671,825,218,338,0
1672,1184,131,118,0
1673,1260,224,128,0
1674,576,190,199,0
1675,553,75,9,0
1676,539,122,22,0
1677,808,63,0,0
1678,925,136,396,11
1679,501,580,162,0
1680,768,272,303,0
1681,173,161,139,6
1682,533,286,231,0
1683,767,395,248,15
1684,519,242,82,11
1685,602,387,122,0
1686,787,240,76,19
1687,584,173,13,0
1688,679,154,43,0
1689,529,175,6,16
1690,457,216,258,6
1691,783,305,234,0
1692,348,195,103,0
1693,239,263,407,0
1694,692,248,175,0
1695,923,263,62,7
1696,944,148,114,16
1697,504,53,15,0
1698,605,130,18,6
1699,623,6,14,0
1700,26,484,370,0
1701,225,439,288,0
1702,340,347,369,0
1703,13,0,217,0
1704,98,26,1786,0
1705,394,593,728,0
1706,43,260,491,0
1707,49,23,1869,0
1708,54,78,2421,0
1709,100,215,1336,0
1710,17,137,858,0
1711,116,311,384,0
1712,12,34,3724,0
1713,13,103,3231,0
1714,8,12,4,0
1715,32,0,1517,0
1716,0,52,1912,0
1717,43,0,2313,0
1718,29,39,2679,0
1719,404,483,1538,0
1720,90,145,314,0
1721,200,489,895,0
1722,107,163,1204,15
1723,247,423,183,0
1724,138,297,444,12
1725,129,424,752,0
1726,235,337,916,0
1727,187,208,1407,0
1728,0,87,1961,0
1729,55,116,1456,0
1730,13,96,1222,0
1731,47,329,1073,0
1732,9,19,625,0
1733,19,77,1148,0
1734,55,161,1116,0
1735,28,31,1940,0
1736,36,170,865,0
1737,25,78,836,0
1738,19,21,1618,0
1739,106,238,1853,0
1740,108,120,1301,0
1741,29,42,1197,0
1742,17,104,1215,0
1743,19,132,931,0
1744,77,133,799,0
1745,41,145,594,0
1746,224,229,407,0
1747,136,242,895,0
1748,1230,77,382,59
1749,0,174,2515,9
1750,93,203,684,0
1751,65,231,1069,0
1752,52,463,459,0
1753,62,393,550,11
1754,51,354,971,0
1755,79,338,876,0
1756,197,148,869,0
1757,377,100,943,0
1758,793,435,684,5
1759,318,67,850,0
1760,42,247,1826,16
1761,0,134,1616,0
1762,0,24,2368,0
1763,0,11,1684,0
1764,64,236,1079,0
1765,7,161,1726,0
1766,12,61,1028,0
1767,0,160,1296,0
1768,10,78,1246,0
1769,0,59,1225,0
1770,24,344,888,0
1771,54,18,1018,31
1772,69,113,1119,0
1773,0,30,1288,0
1774,15,57,814,0
1775,70,150,891,0
1776,67,335,841,0
1777,12,54,1722,0
1778,26,290,976,0
1779,25,117,882,0
1780,27,131,1194,0
1781,138,237,1578,6
1782,149,483,1249,0
1783,407,175,246,0
1784,468,411,656,0
1785,735,532,185,0
1786,191,576,812,0
1787,305,119,595,0
1788,133,391,1085,7
1789,328,512,530,8
1790,148,646,394,0
1791,140,565,341,0
1792,71,127,1578,0
1793,112,505,1068,0
1794,837,503,55,0
1795,566,982,250,0
1796,25,1571,255,0
1797,188,213,1270,0
1798,109,231,2437,41
1799,144,130,1371,0
1800,405,626,372,0
1801,453,575,290,0
1802,355,788,374,0
1803,204,159,1930,0
1804,144,313,1236,0
1805,28,307,1415,0
1806,24,516,1671,0
1807,799,317,39,0
1808,540,1024,1181,25
1809,939,1031,580,0
1810,26,1615,730,0
1811,76,804,648,0
1812,625,810,318,0
1813,527,839,234,0
1814,1110,1114,407,0
1815,439,399,259,0
1816,402,1556,451,0
1817,803,1547,182,0
1818,500,990,176,0
1819,372,521,350,0
1820,323,1005,170,0
1821,398,573,294,0
1822,654,632,319,0
1823,935,1055,238,0
1824,697,583,273,0
1825,487,504,86,0
1826,600,513,35,0
1827,523,216,124,28
1828,264,159,431,0
1829,400,391,151,0
1830,623,663,930,0
1831,749,115,0,0
1832,1114,241,122,0
1833,723,575,202,28
1834,570,183,26,0
1835,984,427,92,23
1836,487,431,104,0
1837,692,723,78,0
1838,702,494,63,0
1839,1032,790,299,33
1840,436,298,305,10
1841,221,344,536,15
1842,158,512,209,0
1843,216,572,101,8
1844,307,358,397,0
1845,187,524,661,0
1846,94,293,428,0
1847,36,252,867,0
1848,314,285,802,0
1849,293,201,442,0
1850,420,277,616,0
1851,455,311,189,0
1852,259,352,255,0
1853,425,336,186,0
1854,265,247,458,0
1855,112,359,584,0
1856,251,145,595,0
1857,796,99,0,0
1858,1048,293,0,0
1859,729,413,69,0
1860,424,501,321,0
1861,1020,272,99,18
1862,868,471,420,0
1863,14,31,157,0
1864,11,25,1221,0
1865,105,167,698,0
1866,274,174,291,4
1867,90,243,319,0
1868,156,409,547,0
1869,474,324,321,0
1870,136,194,461,0
1871,296,189,325,0
1872,148,100,845,0
1873,321,116,37,0
1874,61,70,920,0
1875,414,215,228,25
1876,671,330,238,0
1877,836,378,123,23
1878,739,161,174,0
1879,495,213,33,0
1880,920,196,0,4
1881,644,160,146,0
1882,695,177,85,0
1883,687,287,27,0
1884,444,223,79,0
1885,522,159,57,0
1886,477,202,74,0
1887,810,249,108,0
1888,769,291,61,0
1889,650,264,117,0
1890,790,191,47,0
1891,815,379,64,9
1892,377,265,103,15
1893,855,120,23,10
1894,685,278,179,13
1895,862,363,62,0
1896,569,211,5,13
1897,851,146,73,0
1898,257,250,197,0
1899,635,262,288,0
1900,307,360,562,13
1901,835,482,262,0
1902,1030,327,146,17
1903,1228,159,114,0
1904,1216,559,382,9
1905,505,466,311,0
1906,710,381,477,0
1907,713,380,295,0
1908,886,397,196,0
1909,543,282,84,8
1910,852,303,268,0
1911,545,199,177,0
1912,1086,24,18,0
1913,1521,323,220,0
1914,1161,251,102,0
1915,1387,316,160,21
1916,1130,246,224,10
1917,660,170,108,0
1918,1725,274,86,6
1919,855,277,17,10
1920,618,1609,247,0
1921,737,114,107,0
1922,702,296,151,0
1923,1315,212,196,31
1924,777,539,191,26
1925,1010,141,41,0
1926,307,240,651,0
1927,567,431,679,0
1928,1640,155,52,0
1929,801,138,51,0
1930,770,670,576,0
1931,1387,508,290,0
1932,452,1363,1146,0
1933,76,694,1826,0
1934,57,428,1062,0
1935,14,101,1306,0
1936,1028,622,519,0
1937,884,193,63,9
1938,681,240,74,0
1939,874,97,21,5
1940,930,409,42,0
1941,1552,287,93,0
1942,981,38,85,9
1943,811,136,149,0
1944,481,255,98,0
1945,810,248,155,0
1946,467,562,116,0
1947,447,330,86,0
1948,1178,147,43,0
1949,1184,142,60,24
1950,1826,273,42,14
1951,1360,308,189,0
1952,1344,764,249,0
1953,599,476,365,0
1954,459,301,346,30
1955,1405,261,176,0
1956,728,125,54,0
1957,932,94,90,0
1958,826,162,68,0
1959,738,78,65,0
1960,618,82,20,0
1961,681,218,61,0
1962,578,282,38,0
1963,706,156,93,17
1964,578,151,126,0
1965,802,101,132,21
1966,745,241,102,0
1967,639,207,87,5
1968,723,552,70,0
1969,522,312,175,4
1970,1060,196,59,0
1971,1087,303,83,0
1972,1008,455,189,0
1973,785,443,232,0
1974,855,234,48,12
1975,1184,242,217,6
1976,1032,238,40,0
1977,1437,237,70,0
1978,844,150,87,0
1979,1103,231,115,0
1980,824,255,78,0
1981,767,96,158,0
1982,641,56,92,0
1983,852,287,109,0
1984,714,86,104,0
1985,985,464,112,0
1986,463,152,115,0
1987,601,220,136,0
1988,733,238,109,0
1989,101,265,357,0
1990,1123,319,153,34
1991,747,210,206,0
1992,275,630,395,0
1993,1022,160,71,14
1994,1277,95,0,53
1995,750,227,377,67
1996,1640,0,10,0
1997,1861,0,0,27
1998,1812,23,10,0
1999,1500,10,0,27
2000,1611,112,201,9
2001,935,39,0,0
2002,1010,47,155,0
2003,1263,0,0,0
2004,1354,0,0,0
2005,1268,0,144,0
2006,1443,40,0,0
2007,2245,65,382,0
2008,977,266,261,267
2009,1128,80,229,0
2010,1427,89,140,0
2011,1189,60,87,0
2012,249,118,1393,0
2013,89,197,1327,0
2014,35,1045,2058,0
2015,835,873,1484,0
2016,539,0,1003,0
2017,364,0,749,9
2018,268,71,2085,0
2019,0,0,0,0
2020,47,322,1275,0
2021,60,229,800,0
2022,0,250,1759,0
2023,433,130,122,0
2024,589,39,144,0
2025,99,174,2192,0
2026,252,841,1287,13
2027,321,669,464,0
2028,392,57,1381,0
2029,699,388,1588,41
2030,958,1103,978,0
2031,650,886,1385,0
2032,129,706,1423,0
2033,111,1160,1423,0
2034,52,707,1035,17
2035,46,475,1172,13
2036,149,1412,1119,0
2037,353,410,940,0
2038,577,411,262,0
2039,304,511,921,15
2040,771,156,306,0
2041,177,39,1709,0
2042,755,307,705,0
2043,1243,267,909,30
2044,554,588,948,23
2045,1369,116,38,50
2046,1437,0,0,24
2047,231,497,372,0
2048,250,419,426,40
2049,831,459,448,0
2050,396,444,874,0
2051,31,789,1036,0
2052,50,792,1470,0
2053,87,383,813,49
2054,37,712,947,0
2055,45,368,1017,0
2056,32,619,1773,0
2057,740,442,160,0
2058,607,326,37,10
2059,713,205,80,0
2060,172,470,525,7
2061,1422,325,381,0
2062,1371,18,0,0
2063,842,138,424,0
2064,563,163,1271,0
2065,682,521,1727,0
2066,274,159,1502,0
2067,328,303,1153,0
2068,362,654,1757,0
2069,533,333,488,0
2070,734,167,901,0
2071,1474,269,140,0
2072,163,654,358,0
2073,316,778,504,12
2074,613,343,437,0
2075,316,642,1080,0
2076,917,281,232,0
2077,777,776,141,0
2078,670,727,388,0
2079,467,663,1168,16
2080,530,775,532,0
2081,943,217,59,0
2082,900,175,224,12
2083,774,236,622,0
2084,1317,723,446,0
2085,557,120,1919,0
2086,586,897,1272,0
2087,259,59,176,20
2088,470,421,453,0
2089,367,554,787,0
2090,1177,483,990,0
2091,1291,313,754,0
2092,765,112,973,0
2093,589,304,795,0
2094,479,0,3350,0
2095,802,266,87,45
2096,1983,276,39,0
2097,435,573,2049,0
2098,1502,32,65,0
2099,565,126,42,0
2100,1188,331,247,0
2101,249,447,2578,0
2102,425,165,1996,0
2103,2075,0,163,0
2104,1012,61,21,10
2105,143,487,487,0
2106,22,363,366,0
2107,695,217,108,8
2108,650,555,411,0
2109,495,247,560,0
2110,251,204,203,0
2111,876,4,155,10
2112,866,164,484,0
2113,544,151,361,0
2114,891,17,93,0
2115,818,1039,112,15
2116,1200,175,827,29
2117,652,591,607,0
2118,828,101,164,0
2119,1197,192,259,0
2120,715,401,352,0
2121,641,83,5,73
2122,195,436,297,22
2123,862,138,105,0
2124,454,85,14,0
2125,1098,132,142,0
2126,571,94,0,8
2127,756,197,203,131
2128,497,358,549,267
2129,152,304,387,145
2130,793,191,96,0
2131,560,277,96,6
2132,581,255,342,0
2133,841,204,32,35
2134,297,224,328,0
2135,347,317,393,0
2136,327,310,295,0
2137,382,303,320,0
2138,410,138,269,0
2139,1585,178,301,0
2140,398,290,288,9
2141,270,447,1071,0
2142,747,395,724,0
2143,839,285,258,0
2144,1020,62,88,12
2145,727,556,83,0
2146,1000,498,539,0
2147,704,681,295,0
2148,427,911,408,0
2149,1301,912,211,16
2150,464,680,561,0
2151,538,489,196,0
2152,611,617,234,0
2153,737,676,109,0
2154,631,112,103,0
2155,1287,16,173,201
2156,1401,480,368,0
2157,499,548,274,0
2158,775,581,451,0
2159,2027,8,41,0
2160,1618,128,247,0
2161,2081,15,67,0
2162,1763,143,177,0
2163,926,114,10,0
2164,1079,833,773,0
2165,1737,325,1482,0
2166,2008,88,127,0
2167,1974,22,86,0
2168,1510,465,878,0
2169,2220,102,18,0
2170,726,0,0,0
2171,978,616,562,0
2172,1264,684,894,0
2173,404,364,1161,0
2174,125,778,1262,0
2175,640,86,21,4
2176,683,602,674,0
2177,709,0,6,0
2178,1313,13,0,4
2179,595,5,5,0
2180,602,714,1238,0
2181,392,925,1021,0
2182,839,551,289,0
2183,832,230,89,0
2184,531,1003,534,0
2185,110,677,1108,0
2186,218,670,452,0
2187,475,962,1956,0
2188,83,486,1187,0
2189,129,676,637,0
2190,277,512,901,0
2191,973,808,827,0
2192,516,775,677,15
2193,171,571,774,6
2194,213,474,988,9
2195,486,536,906,7
2196,334,393,808,17
2197,359,658,776,0
2198,395,628,1195,0
2199,230,617,641,0
2200,271,504,730,17
2201,168,301,1095,0
2202,424,423,532,0
2203,1983,28,39,0
2204,969,726,430,0
2205,882,384,518,0
2206,1039,0,0,28
2207,916,368,55,0
2208,324,591,398,0
2209,625,472,1273,29
2210,462,319,384,0
2211,103,310,753,0
2212,134,622,3053,0
2213,205,928,1020,0
2214,1302,398,342,0
2215,2042,396,78,0
2216,1078,305,91,0
2217,1216,75,82,35
2218,870,350,91,0
2219,1264,216,24,7
2220,891,65,50,0
2221,1288,527,625,0
2222,1221,852,1908,0
2223,1680,446,520,0
2224,387,468,511,0
2225,231,377,892,0
2226,0,0,0,0
2227,1646,132,31,0
2228,496,325,313,0
2229,1423,102,65,0
2230,1617,136,118,49
2231,2147,0,0,0
2232,1107,6,0,0
2233,1873,6,0,12
2234,1531,7,9,0
2235,788,56,314,0
2236,1570,267,711,0
2237,1231,42,36,85
2238,1125,127,146,28
2239,1486,0,0,0
2240,719,0,0,0
2241,986,186,208,0
2242,1315,360,121,53
2243,733,191,84,0
2244,599,51,9,181
2245,1234,76,89,119
2246,1035,0,0,0
2247,1006,382,246,0
2248,1160,361,419,95
2249,792,185,9,170
2250,973,40,53,0
2251,1334,0,59,0
2252,1286,107,227,90
2253,801,4,0,0
2254,2065,16,36,74
2255,1862,456,170,0
2256,1072,17,174,820
2257,1212,178,50,421
2258,952,316,69,786
2259,1397,483,29,0
2260,765,45,130,364
2261,1177,37,262,315
2262,615,481,479,0
2263,987,284,616,166
2264,2526,162,208,0
2265,136,32,4,0
2266,1905,598,484,0
2267,650,276,224,2
2268,1079,186,389,0
2269,1044,35,37,0
2270,1126,80,155,0
2271,1785,40,279,24
2272,1309,55,40,0
2273,782,184,216,0
2274,512,153,166,184
2275,1209,239,616,112
2276,581,0,0,519
2277,4,0,0,0
2278,637,7,0,0
2279,722,71,423,23
2280,693,250,302,170
2281,1354,315,139,22
2282,1998,446,147,0
2283,674,571,421,36
2284,971,205,153,28
2285,898,0,0,0
2286,923,54,57,0
2287,666,151,125,249
2288,616,156,4,0
2289,651,282,58,10
2290,914,477,122,11
2291,803,169,60,4
2292,809,25,0,0
2293,1364,75,10,118
2294,0,0,0,0
2295,671,0,0,122
2296,1589,42,65,0
2297,640,67,0,0
2298,1385,70,0,136
2299,2044,306,101,0
2300,1500,0,0,0
2301,1662,183,224,10
2302,854,437,305,11
2303,1631,42,21,0
2304,1748,34,164,0
2305,1086,125,0,15
2306,1526,191,48,21
2307,1798,254,161,0
2308,1403,90,26,0
2309,1552,0,0,0
2310,989,0,0,0
2311,1545,0,0,0
2312,758,0,0,0
2313,475,0,17,0
2314,729,19,100,0
2315,688,0,0,0
2316,1835,88,40,0
2317,457,0,177,0
2318,1743,187,345,0
2319,1083,54,0,0
2320,1375,0,110,160
2321,1262,116,156,126
2322,924,511,324,25
2323,1343,178,456,35
2324,1136,138,416,292
2325,937,0,0,0
2326,1017,93,142,262
2327,925,172,222,31
2328,1178,98,171,0
2329,521,197,274,0
2330,535,53,208,0
2331,1104,165,157,0
2332,484,59,23,0
2333,765,134,14,12
2334,1109,15,49,9
2335,309,150,106,86
2336,548,6,60,117
2337,578,143,564,26
2338,372,7,9,5
2339,1134,88,63,41
2340,1019,128,231,0
2341,479,134,147,16
2342,1397,143,297,41
2343,916,81,107,0
2344,251,32,30,136
2345,1211,83,47,0
2346,906,22,9,0
2347,556,112,40,0
2348,1311,46,12,0
2349,656,17,21,0
2350,1144,25,6,23
2351,920,85,377,0
2352,1000,181,192,0
2353,925,189,159,0
2354,754,22,49,0
2355,419,39,589,95
2356,1275,106,218,0
2357,1334,0,11,0
2358,1689,31,313,0
2359,1451,22,204,0
2360,896,36,165,9
2361,947,0,366,217
2362,1425,31,246,0
2363,914,27,146,133
2364,1414,34,146,8
2365,859,160,178,8
2366,896,696,644,0
2367,926,99,920,0
2368,1340,7,411,0
2369,630,0,5,2
2370,517,14,4,0
2371,769,13,29,0
2372,1503,256,260,0
2373,1512,8,17,0
2374,1145,64,84,8
2375,706,24,221,0
2376,1105,80,512,0
2377,1248,6,99,0
2378,913,36,292,0
2379,750,9,134,0
2380,1102,41,92,30
2381,766,0,0,0
2382,1036,35,78,0
2383,951,130,161,0
2384,1354,20,102,67
2385,1038,39,18,0
2386,728,0,6,0
2387,556,5,0,0
2388,815,42,193,4
2389,873,0,17,9
2390,501,134,493,0
2391,842,20,39,0
2392,660,74,457,23
2393,1504,113,45,0
2394,1105,0,0,0
2395,822,0,0,8
2396,1523,0,7,0
2397,1270,21,0,0
2398,483,212,233,0
2399,1369,121,192,0
2400,475,516,115,0
2401,862,221,573,0
2402,809,42,5,0
2403,1192,43,22,0
2404,959,0,0,131
2405,712,243,437,0
2406,888,16,0,430
2407,820,0,0,8
2408,670,0,0,111
2409,1059,0,35,43
2410,371,0,0,77
2411,755,538,153,412
2412,1064,32,0,268
2413,1221,23,0,15
2414,1144,0,0,0
2415,1084,107,7,0
2416,1082,11,176,0
2417,1458,6,0,411
2418,742,6,87,8
2419,1996,0,31,22
2420,1110,93,451,0
2421,738,32,36,0
2422,774,239,24,0
2423,1047,0,0,0
2424,1254,66,31,0
2425,1073,367,178,0
2426,953,0,0,0
2427,1365,240,318,0
2428,968,39,4,0
2429,528,0,0,22
2430,1389,0,0,0
2431,1998,0,0,7
2432,623,134,298,17
2433,1484,26,93,0
2434,500,0,0,0
2435,1312,0,22,0
2436,817,6,6,0
2437,178,557,839,0
2438,522,224,612,0
2439,2074,122,278,118
2440,1587,0,8,0
2441,977,262,599,0
